,ticker
RVTY_segment_45,RVTY
RVTY_segment_46,RVTY
RVTY_segment_47,RVTY
RVTY_segment_48,RVTY
RVTY_segment_49,RVTY
RVTY_segment_50,RVTY
RVTY_segment_51,RVTY
RVTY_segment_52,RVTY
RVTY_segment_53,RVTY
RVTY_segment_54,RVTY
RVTY_segment_55,RVTY
RVTY_segment_56,RVTY
RVTY_segment_57,RVTY
RVTY_segment_58,RVTY
RVTY_segment_59,RVTY
RVTY_segment_60,RVTY
RVTY_segment_61,RVTY
RVTY_segment_62,RVTY
RVTY_segment_63,RVTY
ROK_segment_1,ROK
ROK_segment_2,ROK
ROK_segment_3,ROK
ROK_segment_4,ROK
ROK_segment_5,ROK
ROK_segment_6,ROK
ROK_segment_7,ROK
ROK_segment_8,ROK
ROK_segment_9,ROK
ROK_segment_10,ROK
ROK_segment_11,ROK
ROK_segment_12,ROK
ROK_segment_13,ROK
ROK_segment_14,ROK
ROK_segment_15,ROK
ROK_segment_16,ROK
ROK_segment_17,ROK
ROK_segment_18,ROK
ROK_segment_19,ROK
ROK_segment_20,ROK
ROK_segment_21,ROK
ROK_segment_22,ROK
ROK_segment_23,ROK
ROK_segment_24,ROK
ROK_segment_25,ROK
ROK_segment_26,ROK
ROK_segment_27,ROK
ROK_segment_28,ROK
ROK_segment_29,ROK
ROK_segment_30,ROK
ROK_segment_31,ROK
ROK_segment_32,ROK
ROK_segment_33,ROK
ROK_segment_34,ROK
ROK_segment_35,ROK
ROK_segment_36,ROK
ROK_segment_37,ROK
ROK_segment_38,ROK
ROK_segment_39,ROK
ROK_segment_40,ROK
ROK_segment_41,ROK
ROK_segment_42,ROK
ROK_segment_43,ROK
ROK_segment_44,ROK
ROK_segment_45,ROK
ROK_segment_46,ROK
ROK_segment_47,ROK
ROK_segment_48,ROK
ROK_segment_49,ROK
ROK_segment_50,ROK
ROK_segment_51,ROK
ROK_segment_52,ROK
ROK_segment_53,ROK
ROK_segment_54,ROK
ROK_segment_55,ROK
ROK_segment_56,ROK
ROK_segment_57,ROK
ROK_segment_58,ROK
ROK_segment_59,ROK
ROK_segment_60,ROK
ROK_segment_61,ROK
ROK_segment_62,ROK
ROK_segment_63,ROK
ROL_segment_1,ROL
ROL_segment_2,ROL
ROL_segment_3,ROL
ROL_segment_4,ROL
ROL_segment_5,ROL
ROL_segment_6,ROL
ROL_segment_7,ROL
ROL_segment_8,ROL
ROL_segment_9,ROL
ROL_segment_10,ROL
ROL_segment_11,ROL
ROL_segment_12,ROL
ROL_segment_13,ROL
ROL_segment_14,ROL
ROL_segment_15,ROL
ROL_segment_16,ROL
ROL_segment_17,ROL
ROL_segment_18,ROL
ROL_segment_19,ROL
ROL_segment_20,ROL
ROL_segment_21,ROL
ROL_segment_22,ROL
ROL_segment_23,ROL
ROL_segment_24,ROL
ROL_segment_25,ROL
ROL_segment_26,ROL
ROL_segment_27,ROL
ROL_segment_28,ROL
ROL_segment_29,ROL
ROL_segment_30,ROL
ROL_segment_31,ROL
ROL_segment_32,ROL
ROL_segment_33,ROL
ROL_segment_34,ROL
ROL_segment_35,ROL
ROL_segment_36,ROL
ROL_segment_37,ROL
ROL_segment_38,ROL
ROL_segment_39,ROL
ROL_segment_40,ROL
ROL_segment_41,ROL
ROL_segment_42,ROL
ROL_segment_43,ROL
ROL_segment_44,ROL
ROL_segment_45,ROL
ROL_segment_46,ROL
ROL_segment_47,ROL
ROL_segment_48,ROL
ROL_segment_49,ROL
ROL_segment_50,ROL
ROL_segment_51,ROL
ROL_segment_52,ROL
ROL_segment_53,ROL
ROL_segment_54,ROL
ROL_segment_55,ROL
ROL_segment_56,ROL
ROL_segment_57,ROL
ROL_segment_58,ROL
ROL_segment_59,ROL
ROL_segment_60,ROL
ROL_segment_61,ROL
ROL_segment_62,ROL
ROL_segment_63,ROL
ROP_segment_1,ROP
ROP_segment_2,ROP
ROP_segment_3,ROP
ROP_segment_4,ROP
ROP_segment_5,ROP
ROP_segment_6,ROP
ROP_segment_7,ROP
ROP_segment_8,ROP
ROP_segment_9,ROP
ROP_segment_10,ROP
ROP_segment_11,ROP
ROP_segment_12,ROP
ROP_segment_13,ROP
ROP_segment_14,ROP
ROP_segment_15,ROP
ROP_segment_16,ROP
ROP_segment_17,ROP
ROP_segment_18,ROP
ROP_segment_19,ROP
ROP_segment_20,ROP
ROP_segment_21,ROP
ROP_segment_22,ROP
ROP_segment_23,ROP
ROP_segment_24,ROP
ROP_segment_25,ROP
ROP_segment_26,ROP
ROP_segment_27,ROP
ROP_segment_28,ROP
ROP_segment_29,ROP
ROP_segment_30,ROP
ROP_segment_31,ROP
ROP_segment_32,ROP
ROP_segment_33,ROP
ROP_segment_34,ROP
ROP_segment_35,ROP
ROP_segment_36,ROP
ROP_segment_37,ROP
ROP_segment_38,ROP
ROP_segment_39,ROP
ROP_segment_40,ROP
ROP_segment_41,ROP
ROP_segment_42,ROP
ROP_segment_43,ROP
ROP_segment_44,ROP
ROP_segment_45,ROP
ROP_segment_46,ROP
ROP_segment_47,ROP
ROP_segment_48,ROP
ROP_segment_49,ROP
ROP_segment_50,ROP
ROP_segment_51,ROP
ROP_segment_52,ROP
ROP_segment_53,ROP
ROP_segment_54,ROP
ROP_segment_55,ROP
ROP_segment_56,ROP
ROP_segment_57,ROP
ROP_segment_58,ROP
ROP_segment_59,ROP
ROP_segment_60,ROP
ROP_segment_61,ROP
ROP_segment_62,ROP
ROP_segment_63,ROP
ROST_segment_1,ROST
ROST_segment_2,ROST
ROST_segment_3,ROST
ROST_segment_4,ROST
ROST_segment_5,ROST
ROST_segment_6,ROST
ROST_segment_7,ROST
ROST_segment_8,ROST
ROST_segment_9,ROST
ROST_segment_10,ROST
ROST_segment_11,ROST
ROST_segment_12,ROST
ROST_segment_13,ROST
ROST_segment_14,ROST
ROST_segment_15,ROST
ROST_segment_16,ROST
ROST_segment_17,ROST
ROST_segment_18,ROST
ROST_segment_19,ROST
ROST_segment_20,ROST
ROST_segment_21,ROST
ROST_segment_22,ROST
ROST_segment_23,ROST
ROST_segment_24,ROST
ROST_segment_25,ROST
ROST_segment_26,ROST
ROST_segment_27,ROST
ROST_segment_28,ROST
ROST_segment_29,ROST
ROST_segment_30,ROST
ROST_segment_31,ROST
ROST_segment_32,ROST
ROST_segment_33,ROST
ROST_segment_34,ROST
ROST_segment_35,ROST
ROST_segment_36,ROST
ROST_segment_37,ROST
ROST_segment_38,ROST
ROST_segment_39,ROST
ROST_segment_40,ROST
ROST_segment_41,ROST
ROST_segment_42,ROST
ROST_segment_43,ROST
ROST_segment_44,ROST
ROST_segment_45,ROST
ROST_segment_46,ROST
ROST_segment_47,ROST
ROST_segment_48,ROST
ROST_segment_49,ROST
ROST_segment_50,ROST
ROST_segment_51,ROST
ROST_segment_52,ROST
ROST_segment_53,ROST
ROST_segment_54,ROST
ROST_segment_55,ROST
ROST_segment_56,ROST
ROST_segment_57,ROST
ROST_segment_58,ROST
ROST_segment_59,ROST
ROST_segment_60,ROST
ROST_segment_61,ROST
ROST_segment_62,ROST
ROST_segment_63,ROST
RCL_segment_1,RCL
RCL_segment_2,RCL
RCL_segment_3,RCL
RCL_segment_4,RCL
RCL_segment_5,RCL
RCL_segment_6,RCL
RCL_segment_7,RCL
RCL_segment_8,RCL
RCL_segment_9,RCL
RCL_segment_10,RCL
RCL_segment_11,RCL
RCL_segment_12,RCL
RCL_segment_13,RCL
RCL_segment_14,RCL
RCL_segment_15,RCL
RCL_segment_16,RCL
RCL_segment_17,RCL
RCL_segment_18,RCL
RCL_segment_19,RCL
RCL_segment_20,RCL
RCL_segment_21,RCL
RCL_segment_22,RCL
RCL_segment_23,RCL
RCL_segment_24,RCL
RCL_segment_25,RCL
RCL_segment_26,RCL
RCL_segment_27,RCL
RCL_segment_28,RCL
RCL_segment_29,RCL
RCL_segment_30,RCL
RCL_segment_31,RCL
RCL_segment_32,RCL
RCL_segment_33,RCL
RCL_segment_34,RCL
RCL_segment_35,RCL
RCL_segment_36,RCL
RCL_segment_37,RCL
RCL_segment_38,RCL
RCL_segment_39,RCL
RCL_segment_40,RCL
RCL_segment_41,RCL
RCL_segment_42,RCL
RCL_segment_43,RCL
RCL_segment_44,RCL
RCL_segment_45,RCL
RCL_segment_46,RCL
RCL_segment_47,RCL
RCL_segment_48,RCL
RCL_segment_49,RCL
RCL_segment_50,RCL
RCL_segment_51,RCL
RCL_segment_52,RCL
RCL_segment_53,RCL
RCL_segment_54,RCL
RCL_segment_55,RCL
RCL_segment_56,RCL
RCL_segment_57,RCL
RCL_segment_58,RCL
RCL_segment_59,RCL
RCL_segment_60,RCL
RCL_segment_61,RCL
RCL_segment_62,RCL
RCL_segment_63,RCL
SPGI_segment_1,SPGI
SPGI_segment_2,SPGI
SPGI_segment_3,SPGI
SPGI_segment_4,SPGI
SPGI_segment_5,SPGI
SPGI_segment_6,SPGI
SPGI_segment_7,SPGI
SPGI_segment_8,SPGI
SPGI_segment_9,SPGI
SPGI_segment_10,SPGI
SPGI_segment_11,SPGI
SPGI_segment_12,SPGI
SPGI_segment_13,SPGI
SPGI_segment_14,SPGI
SPGI_segment_15,SPGI
SPGI_segment_16,SPGI
SPGI_segment_17,SPGI
SPGI_segment_18,SPGI
SPGI_segment_19,SPGI
SPGI_segment_20,SPGI
SPGI_segment_21,SPGI
SPGI_segment_22,SPGI
SPGI_segment_23,SPGI
SPGI_segment_24,SPGI
SPGI_segment_25,SPGI
SPGI_segment_26,SPGI
SPGI_segment_27,SPGI
SPGI_segment_28,SPGI
SPGI_segment_29,SPGI
SPGI_segment_30,SPGI
SPGI_segment_31,SPGI
SPGI_segment_32,SPGI
SPGI_segment_33,SPGI
SPGI_segment_34,SPGI
SPGI_segment_35,SPGI
SPGI_segment_36,SPGI
SPGI_segment_37,SPGI
SPGI_segment_38,SPGI
SPGI_segment_39,SPGI
SPGI_segment_40,SPGI
SPGI_segment_41,SPGI
SPGI_segment_42,SPGI
SPGI_segment_43,SPGI
SPGI_segment_44,SPGI
SPGI_segment_45,SPGI
SPGI_segment_46,SPGI
SPGI_segment_47,SPGI
SPGI_segment_48,SPGI
SPGI_segment_49,SPGI
SPGI_segment_50,SPGI
SPGI_segment_51,SPGI
SPGI_segment_52,SPGI
SPGI_segment_53,SPGI
SPGI_segment_54,SPGI
SPGI_segment_55,SPGI
SPGI_segment_56,SPGI
SPGI_segment_57,SPGI
SPGI_segment_58,SPGI
SPGI_segment_59,SPGI
SPGI_segment_60,SPGI
SPGI_segment_61,SPGI
SPGI_segment_62,SPGI
SPGI_segment_63,SPGI
CRM_segment_1,CRM
CRM_segment_2,CRM
CRM_segment_3,CRM
CRM_segment_4,CRM
CRM_segment_5,CRM
CRM_segment_6,CRM
CRM_segment_7,CRM
CRM_segment_8,CRM
CRM_segment_9,CRM
CRM_segment_10,CRM
CRM_segment_11,CRM
CRM_segment_12,CRM
CRM_segment_13,CRM
CRM_segment_14,CRM
CRM_segment_15,CRM
CRM_segment_16,CRM
CRM_segment_17,CRM
CRM_segment_18,CRM
CRM_segment_19,CRM
CRM_segment_20,CRM
CRM_segment_21,CRM
CRM_segment_22,CRM
CRM_segment_23,CRM
CRM_segment_24,CRM
CRM_segment_25,CRM
CRM_segment_26,CRM
CRM_segment_27,CRM
CRM_segment_28,CRM
CRM_segment_29,CRM
CRM_segment_30,CRM
CRM_segment_31,CRM
CRM_segment_32,CRM
CRM_segment_33,CRM
CRM_segment_34,CRM
CRM_segment_35,CRM
CRM_segment_36,CRM
CRM_segment_37,CRM
CRM_segment_38,CRM
CRM_segment_39,CRM
CRM_segment_40,CRM
CRM_segment_41,CRM
CRM_segment_42,CRM
CRM_segment_43,CRM
CRM_segment_44,CRM
CRM_segment_45,CRM
CRM_segment_46,CRM
CRM_segment_47,CRM
CRM_segment_48,CRM
CRM_segment_49,CRM
SBAC_segment_1,SBAC
SBAC_segment_2,SBAC
SBAC_segment_3,SBAC
SBAC_segment_4,SBAC
SBAC_segment_5,SBAC
SBAC_segment_6,SBAC
SBAC_segment_7,SBAC
SBAC_segment_8,SBAC
SBAC_segment_9,SBAC
SBAC_segment_10,SBAC
SBAC_segment_11,SBAC
SBAC_segment_12,SBAC
SBAC_segment_13,SBAC
SBAC_segment_14,SBAC
SBAC_segment_15,SBAC
SBAC_segment_16,SBAC
SBAC_segment_17,SBAC
SBAC_segment_18,SBAC
SBAC_segment_19,SBAC
SBAC_segment_20,SBAC
SBAC_segment_21,SBAC
SBAC_segment_22,SBAC
SBAC_segment_23,SBAC
SBAC_segment_24,SBAC
SBAC_segment_25,SBAC
SBAC_segment_26,SBAC
SBAC_segment_27,SBAC
SBAC_segment_28,SBAC
SBAC_segment_29,SBAC
SBAC_segment_30,SBAC
SBAC_segment_31,SBAC
SBAC_segment_32,SBAC
SBAC_segment_33,SBAC
SBAC_segment_34,SBAC
SBAC_segment_35,SBAC
SBAC_segment_36,SBAC
SBAC_segment_37,SBAC
SBAC_segment_38,SBAC
SBAC_segment_39,SBAC
SBAC_segment_40,SBAC
SBAC_segment_41,SBAC
SBAC_segment_42,SBAC
SBAC_segment_43,SBAC
SBAC_segment_44,SBAC
SBAC_segment_45,SBAC
SBAC_segment_46,SBAC
SBAC_segment_47,SBAC
SBAC_segment_48,SBAC
SBAC_segment_49,SBAC
SBAC_segment_50,SBAC
SBAC_segment_51,SBAC
SBAC_segment_52,SBAC
SBAC_segment_53,SBAC
SBAC_segment_54,SBAC
SBAC_segment_55,SBAC
SBAC_segment_56,SBAC
SBAC_segment_57,SBAC
SBAC_segment_58,SBAC
SBAC_segment_59,SBAC
SBAC_segment_60,SBAC
SBAC_segment_61,SBAC
SBAC_segment_62,SBAC
SBAC_segment_63,SBAC
SLB_segment_1,SLB
SLB_segment_2,SLB
SLB_segment_3,SLB
SLB_segment_4,SLB
SLB_segment_5,SLB
SLB_segment_6,SLB
SLB_segment_7,SLB
SLB_segment_8,SLB
SLB_segment_9,SLB
SLB_segment_10,SLB
SLB_segment_11,SLB
SLB_segment_12,SLB
SLB_segment_13,SLB
SLB_segment_14,SLB
SLB_segment_15,SLB
SLB_segment_16,SLB
SLB_segment_17,SLB
SLB_segment_18,SLB
SLB_segment_19,SLB
SLB_segment_20,SLB
SLB_segment_21,SLB
SLB_segment_22,SLB
SLB_segment_23,SLB
SLB_segment_24,SLB
SLB_segment_25,SLB
SLB_segment_26,SLB
SLB_segment_27,SLB
SLB_segment_28,SLB
SLB_segment_29,SLB
SLB_segment_30,SLB
SLB_segment_31,SLB
SLB_segment_32,SLB
SLB_segment_33,SLB
SLB_segment_34,SLB
SLB_segment_35,SLB
SLB_segment_36,SLB
SLB_segment_37,SLB
SLB_segment_38,SLB
SLB_segment_39,SLB
SLB_segment_40,SLB
SLB_segment_41,SLB
SLB_segment_42,SLB
SLB_segment_43,SLB
SLB_segment_44,SLB
SLB_segment_45,SLB
SLB_segment_46,SLB
SLB_segment_47,SLB
SLB_segment_48,SLB
SLB_segment_49,SLB
SLB_segment_50,SLB
SLB_segment_51,SLB
SLB_segment_52,SLB
SLB_segment_53,SLB
SLB_segment_54,SLB
SLB_segment_55,SLB
SLB_segment_56,SLB
SLB_segment_57,SLB
SLB_segment_58,SLB
SLB_segment_59,SLB
SLB_segment_60,SLB
SLB_segment_61,SLB
SLB_segment_62,SLB
SLB_segment_63,SLB
STX_segment_1,STX
STX_segment_2,STX
STX_segment_3,STX
STX_segment_4,STX
STX_segment_5,STX
STX_segment_6,STX
STX_segment_7,STX
STX_segment_8,STX
STX_segment_9,STX
STX_segment_10,STX
STX_segment_11,STX
STX_segment_12,STX
STX_segment_13,STX
STX_segment_14,STX
STX_segment_15,STX
STX_segment_16,STX
STX_segment_17,STX
STX_segment_18,STX
STX_segment_19,STX
STX_segment_20,STX
STX_segment_21,STX
STX_segment_22,STX
STX_segment_23,STX
STX_segment_24,STX
STX_segment_25,STX
STX_segment_26,STX
STX_segment_27,STX
STX_segment_28,STX
STX_segment_29,STX
STX_segment_30,STX
STX_segment_31,STX
STX_segment_32,STX
STX_segment_33,STX
STX_segment_34,STX
STX_segment_35,STX
STX_segment_36,STX
STX_segment_37,STX
STX_segment_38,STX
STX_segment_39,STX
STX_segment_40,STX
STX_segment_41,STX
STX_segment_42,STX
STX_segment_43,STX
STX_segment_44,STX
STX_segment_45,STX
STX_segment_46,STX
STX_segment_47,STX
STX_segment_48,STX
STX_segment_49,STX
STX_segment_50,STX
STX_segment_51,STX
STX_segment_52,STX
STX_segment_53,STX
STX_segment_54,STX
SRE_segment_1,SRE
SRE_segment_2,SRE
SRE_segment_3,SRE
SRE_segment_4,SRE
SRE_segment_5,SRE
SRE_segment_6,SRE
SRE_segment_7,SRE
SRE_segment_8,SRE
SRE_segment_9,SRE
SRE_segment_10,SRE
SRE_segment_11,SRE
SRE_segment_12,SRE
SRE_segment_13,SRE
SRE_segment_14,SRE
SRE_segment_15,SRE
SRE_segment_16,SRE
SRE_segment_17,SRE
SRE_segment_18,SRE
SRE_segment_19,SRE
SRE_segment_20,SRE
SRE_segment_21,SRE
SRE_segment_22,SRE
SRE_segment_23,SRE
SRE_segment_24,SRE
SRE_segment_25,SRE
SRE_segment_26,SRE
SRE_segment_27,SRE
SRE_segment_28,SRE
SRE_segment_29,SRE
SRE_segment_30,SRE
SRE_segment_31,SRE
SRE_segment_32,SRE
SRE_segment_33,SRE
SRE_segment_34,SRE
SRE_segment_35,SRE
SRE_segment_36,SRE
SRE_segment_37,SRE
SRE_segment_38,SRE
SRE_segment_39,SRE
SRE_segment_40,SRE
SRE_segment_41,SRE
SRE_segment_42,SRE
SRE_segment_43,SRE
SRE_segment_44,SRE
SRE_segment_45,SRE
SRE_segment_46,SRE
SRE_segment_47,SRE
SRE_segment_48,SRE
SRE_segment_49,SRE
SRE_segment_50,SRE
SRE_segment_51,SRE
SRE_segment_52,SRE
SRE_segment_53,SRE
SRE_segment_54,SRE
SRE_segment_55,SRE
SRE_segment_56,SRE
SRE_segment_57,SRE
SRE_segment_58,SRE
SRE_segment_59,SRE
SRE_segment_60,SRE
SRE_segment_61,SRE
SRE_segment_62,SRE
SRE_segment_63,SRE
NOW_segment_1,NOW
NOW_segment_2,NOW
NOW_segment_3,NOW
NOW_segment_4,NOW
NOW_segment_5,NOW
NOW_segment_6,NOW
NOW_segment_7,NOW
NOW_segment_8,NOW
NOW_segment_9,NOW
NOW_segment_10,NOW
NOW_segment_11,NOW
NOW_segment_12,NOW
NOW_segment_13,NOW
NOW_segment_14,NOW
NOW_segment_15,NOW
NOW_segment_16,NOW
NOW_segment_17,NOW
NOW_segment_18,NOW
NOW_segment_19,NOW
NOW_segment_20,NOW
NOW_segment_21,NOW
NOW_segment_22,NOW
NOW_segment_23,NOW
NOW_segment_24,NOW
SHW_segment_1,SHW
SHW_segment_2,SHW
SHW_segment_3,SHW
SHW_segment_4,SHW
SHW_segment_5,SHW
SHW_segment_6,SHW
SHW_segment_7,SHW
SHW_segment_8,SHW
SHW_segment_9,SHW
SHW_segment_10,SHW
SHW_segment_11,SHW
SHW_segment_12,SHW
SHW_segment_13,SHW
SHW_segment_14,SHW
SHW_segment_15,SHW
SHW_segment_16,SHW
SHW_segment_17,SHW
SHW_segment_18,SHW
SHW_segment_19,SHW
SHW_segment_20,SHW
SHW_segment_21,SHW
SHW_segment_22,SHW
SHW_segment_23,SHW
SHW_segment_24,SHW
SHW_segment_25,SHW
SHW_segment_26,SHW
SHW_segment_27,SHW
SHW_segment_28,SHW
SHW_segment_29,SHW
SHW_segment_30,SHW
SHW_segment_31,SHW
SHW_segment_32,SHW
SHW_segment_33,SHW
SHW_segment_34,SHW
SHW_segment_35,SHW
SHW_segment_36,SHW
SHW_segment_37,SHW
SHW_segment_38,SHW
SHW_segment_39,SHW
SHW_segment_40,SHW
SHW_segment_41,SHW
SHW_segment_42,SHW
SHW_segment_43,SHW
SHW_segment_44,SHW
SHW_segment_45,SHW
SHW_segment_46,SHW
SHW_segment_47,SHW
SHW_segment_48,SHW
SHW_segment_49,SHW
SHW_segment_50,SHW
SHW_segment_51,SHW
SHW_segment_52,SHW
SHW_segment_53,SHW
SHW_segment_54,SHW
SHW_segment_55,SHW
SHW_segment_56,SHW
SHW_segment_57,SHW
SHW_segment_58,SHW
SHW_segment_59,SHW
SHW_segment_60,SHW
SHW_segment_61,SHW
SHW_segment_62,SHW
SHW_segment_63,SHW
SPG_segment_1,SPG
SPG_segment_2,SPG
SPG_segment_3,SPG
SPG_segment_4,SPG
SPG_segment_5,SPG
SPG_segment_6,SPG
SPG_segment_7,SPG
SPG_segment_8,SPG
SPG_segment_9,SPG
SPG_segment_10,SPG
SPG_segment_11,SPG
SPG_segment_12,SPG
SPG_segment_13,SPG
SPG_segment_14,SPG
SPG_segment_15,SPG
SPG_segment_16,SPG
SPG_segment_17,SPG
SPG_segment_18,SPG
SPG_segment_19,SPG
SPG_segment_20,SPG
SPG_segment_21,SPG
SPG_segment_22,SPG
SPG_segment_23,SPG
SPG_segment_24,SPG
SPG_segment_25,SPG
SPG_segment_26,SPG
SPG_segment_27,SPG
SPG_segment_28,SPG
SPG_segment_29,SPG
SPG_segment_30,SPG
SPG_segment_31,SPG
SPG_segment_32,SPG
SPG_segment_33,SPG
SPG_segment_34,SPG
SPG_segment_35,SPG
SPG_segment_36,SPG
SPG_segment_37,SPG
SPG_segment_38,SPG
SPG_segment_39,SPG
SPG_segment_40,SPG
SPG_segment_41,SPG
SPG_segment_42,SPG
SPG_segment_43,SPG
SPG_segment_44,SPG
SPG_segment_45,SPG
SPG_segment_46,SPG
SPG_segment_47,SPG
SPG_segment_48,SPG
SPG_segment_49,SPG
SPG_segment_50,SPG
SPG_segment_51,SPG
SPG_segment_52,SPG
SPG_segment_53,SPG
SPG_segment_54,SPG
SPG_segment_55,SPG
SPG_segment_56,SPG
SPG_segment_57,SPG
SPG_segment_58,SPG
SPG_segment_59,SPG
SPG_segment_60,SPG
SPG_segment_61,SPG
SPG_segment_62,SPG
SPG_segment_63,SPG
SWKS_segment_1,SWKS
SWKS_segment_2,SWKS
SWKS_segment_3,SWKS
SWKS_segment_4,SWKS
SWKS_segment_5,SWKS
SWKS_segment_6,SWKS
SWKS_segment_7,SWKS
SWKS_segment_8,SWKS
SWKS_segment_9,SWKS
SWKS_segment_10,SWKS
SWKS_segment_11,SWKS
SWKS_segment_12,SWKS
SWKS_segment_13,SWKS
SWKS_segment_14,SWKS
SWKS_segment_15,SWKS
SWKS_segment_16,SWKS
SWKS_segment_17,SWKS
SWKS_segment_18,SWKS
SWKS_segment_19,SWKS
SWKS_segment_20,SWKS
SWKS_segment_21,SWKS
SWKS_segment_22,SWKS
SWKS_segment_23,SWKS
SWKS_segment_24,SWKS
SWKS_segment_25,SWKS
SWKS_segment_26,SWKS
SWKS_segment_27,SWKS
SWKS_segment_28,SWKS
SWKS_segment_29,SWKS
SWKS_segment_30,SWKS
SWKS_segment_31,SWKS
SWKS_segment_32,SWKS
SWKS_segment_33,SWKS
SWKS_segment_34,SWKS
SWKS_segment_35,SWKS
SWKS_segment_36,SWKS
SWKS_segment_37,SWKS
SWKS_segment_38,SWKS
SWKS_segment_39,SWKS
SWKS_segment_40,SWKS
SWKS_segment_41,SWKS
SWKS_segment_42,SWKS
SWKS_segment_43,SWKS
SWKS_segment_44,SWKS
SWKS_segment_45,SWKS
SWKS_segment_46,SWKS
SWKS_segment_47,SWKS
SWKS_segment_48,SWKS
SWKS_segment_49,SWKS
SWKS_segment_50,SWKS
SWKS_segment_51,SWKS
SWKS_segment_52,SWKS
SWKS_segment_53,SWKS
SWKS_segment_54,SWKS
SWKS_segment_55,SWKS
SWKS_segment_56,SWKS
SWKS_segment_57,SWKS
SWKS_segment_58,SWKS
SWKS_segment_59,SWKS
SWKS_segment_60,SWKS
SWKS_segment_61,SWKS
SWKS_segment_62,SWKS
SWKS_segment_63,SWKS
SJM_segment_1,SJM
SJM_segment_2,SJM
SJM_segment_3,SJM
SJM_segment_4,SJM
SJM_segment_5,SJM
SJM_segment_6,SJM
SJM_segment_7,SJM
SJM_segment_8,SJM
SJM_segment_9,SJM
SJM_segment_10,SJM
SJM_segment_11,SJM
SJM_segment_12,SJM
SJM_segment_13,SJM
SJM_segment_14,SJM
SJM_segment_15,SJM
SJM_segment_16,SJM
SJM_segment_17,SJM
SJM_segment_18,SJM
SJM_segment_19,SJM
SJM_segment_20,SJM
SJM_segment_21,SJM
SJM_segment_22,SJM
SJM_segment_23,SJM
SJM_segment_24,SJM
SJM_segment_25,SJM
SJM_segment_26,SJM
SJM_segment_27,SJM
SJM_segment_28,SJM
SJM_segment_29,SJM
SJM_segment_30,SJM
SJM_segment_31,SJM
SJM_segment_32,SJM
SJM_segment_33,SJM
SJM_segment_34,SJM
SJM_segment_35,SJM
SJM_segment_36,SJM
SJM_segment_37,SJM
SJM_segment_38,SJM
SJM_segment_39,SJM
SJM_segment_40,SJM
SJM_segment_41,SJM
SJM_segment_42,SJM
SJM_segment_43,SJM
SJM_segment_44,SJM
SJM_segment_45,SJM
SJM_segment_46,SJM
SJM_segment_47,SJM
SJM_segment_48,SJM
SJM_segment_49,SJM
SJM_segment_50,SJM
SJM_segment_51,SJM
SJM_segment_52,SJM
SJM_segment_53,SJM
SJM_segment_54,SJM
SJM_segment_55,SJM
SJM_segment_56,SJM
SJM_segment_57,SJM
SJM_segment_58,SJM
SJM_segment_59,SJM
SJM_segment_60,SJM
SJM_segment_61,SJM
SJM_segment_62,SJM
SJM_segment_63,SJM
SNA_segment_1,SNA
SNA_segment_2,SNA
SNA_segment_3,SNA
SNA_segment_4,SNA
SNA_segment_5,SNA
SNA_segment_6,SNA
SNA_segment_7,SNA
SNA_segment_8,SNA
SNA_segment_9,SNA
SNA_segment_10,SNA
SNA_segment_11,SNA
SNA_segment_12,SNA
SNA_segment_13,SNA
SNA_segment_14,SNA
SNA_segment_15,SNA
SNA_segment_16,SNA
SNA_segment_17,SNA
SNA_segment_18,SNA
SNA_segment_19,SNA
SNA_segment_20,SNA
SNA_segment_21,SNA
SNA_segment_22,SNA
SNA_segment_23,SNA
SNA_segment_24,SNA
SNA_segment_25,SNA
SNA_segment_26,SNA
SNA_segment_27,SNA
SNA_segment_28,SNA
SNA_segment_29,SNA
SNA_segment_30,SNA
SNA_segment_31,SNA
SNA_segment_32,SNA
SNA_segment_33,SNA
SNA_segment_34,SNA
SNA_segment_35,SNA
SNA_segment_36,SNA
SNA_segment_37,SNA
SNA_segment_38,SNA
SNA_segment_39,SNA
SNA_segment_40,SNA
SNA_segment_41,SNA
SNA_segment_42,SNA
SNA_segment_43,SNA
SNA_segment_44,SNA
SNA_segment_45,SNA
SNA_segment_46,SNA
SNA_segment_47,SNA
SNA_segment_48,SNA
SNA_segment_49,SNA
SNA_segment_50,SNA
SNA_segment_51,SNA
SNA_segment_52,SNA
SNA_segment_53,SNA
SNA_segment_54,SNA
SNA_segment_55,SNA
SNA_segment_56,SNA
SNA_segment_57,SNA
SNA_segment_58,SNA
SNA_segment_59,SNA
SNA_segment_60,SNA
SNA_segment_61,SNA
SNA_segment_62,SNA
SNA_segment_63,SNA
SO_segment_1,SO
SO_segment_2,SO
SO_segment_3,SO
SO_segment_4,SO
SO_segment_5,SO
SO_segment_6,SO
SO_segment_7,SO
SO_segment_8,SO
SO_segment_9,SO
SO_segment_10,SO
SO_segment_11,SO
SO_segment_12,SO
SO_segment_13,SO
SO_segment_14,SO
SO_segment_15,SO
SO_segment_16,SO
SO_segment_17,SO
SO_segment_18,SO
SO_segment_19,SO
SO_segment_20,SO
SO_segment_21,SO
SO_segment_22,SO
SO_segment_23,SO
SO_segment_24,SO
SO_segment_25,SO
SO_segment_26,SO
SO_segment_27,SO
SO_segment_28,SO
SO_segment_29,SO
